City,2015 Population,2016 Population,2017 Population,2018 Population,2019 Population,2020 Population,2021 Population,2015 Price,2016 Price,2017 Price,2018 Price,2019 Price,2020 Price,2021 Price,2016 Population Change (%),2017 Population Change (%),2018 Population Change (%),2019 Population Change (%),2020 Population Change (%),2021 Population Change (%),2016 Price Change (%),2017 Price Change (%),2018 Price Change (%),2019 Price Change (%),2020 Price Change (%),2021 Price Change (%)
Truckee,16184.0,16231.0,16308.0,16377.0,16474.0,16666.0,16850.0,554823.7,574342.8,613658.6,655621.3,676768.9,698608.7,964215.3,0.2904102817597627,0.47440083790277865,0.42310522442972776,0.5922940709531661,1.1654728663348306,1.1040441617664707,3.518072497624037,6.845354377211646,6.838118132785896,3.2255815971811734,3.2270690925661523,38.01936620600346
Tulare,61204.0,61664.0,62296.0,62838.0,63547.0,64546.0,68395.0,165474.2,177938.2,197078.2,209380.3,220338.0,234106.2,276037.9,0.7515848637343965,1.0249091852620653,0.870039809939643,1.128298163531621,1.5720647709569295,5.963189043472871,7.5322920431100435,10.756543564001433,6.242242926919353,5.233395882993774,6.248672494077287,17.911400894124125
Tulelake,1000.0,1043.0,913.0,838.0,842.0,839.0,885.0,78986.0,84755.2,92315.3,101669.0,111948.2,117033.6,140634.2,4.3,-12.464046021093,-8.214676889375685,0.47732696897374705,-0.35629453681710216,5.482717520858165,7.3040792039095495,8.919924677187955,10.132339926317737,10.110456481326654,4.542636683751958,20.165661827030874
Turlock,70596.0,71166.0,71906.0,72335.0,72904.0,72715.0,72494.0,264300.4,284691.6,305113.4,328550.0,343228.9,364337.6,425485.4,0.8074111847696753,1.039822387094961,0.5966122437626902,0.7866178198659017,-0.2592450345660046,-0.3039262875610259,7.715160476488099,7.173306131968786,7.681275224228099,4.4677826814792345,6.150035734170389,16.78328012261157
Tustin,78787.0,79396.0,80007.0,80140.0,79863.0,80815.0,79895.0,651301.9,669105.8,718742.9,769691.2,768737.2,800022.7,903830.8,0.7729701600517852,0.7695601793541236,0.1662354543977402,-0.3456451210381832,1.1920413708475766,-1.1384025242838582,2.7335863752278358,7.418423214983337,7.088529152774925,-0.12394581099537062,4.069726299182608,12.975644316092543
Twentynine Palms,25769.0,25848.0,25995.0,26109.0,26147.0,26748.0,27176.0,101160.8,103671.1,116173.6,139504.3,144527.5,160298.2,217679.0,0.30656990958127983,0.5687093779015785,0.4385458742065782,0.14554368225516107,2.298542853864688,1.6001196351129054,2.481494808265655,12.059773649551321,20.082617737592688,3.60074922421747,10.911902579093951,35.796284674438006
Ukiah,15936.0,15884.0,15917.0,15946.0,15943.0,15963.0,16728.0,343505.4,373280.2,405864.1,433507.2,457541.3,469157.0,524119.9,-0.32630522088353414,0.20775623268698062,0.18219513727461203,-0.01881349554747272,0.12544690459762906,4.792332268370607,8.667927782212445,8.729072691238368,6.810925134792665,5.544106303194036,2.5387216410846434,11.715246708457942
Union City,72690.0,73500.0,74354.0,74601.0,74722.0,75067.0,70828.0,658795.5,727829.5,779882.7,902836.9,901111.5,901091.7,1089657.3,1.1143210895583986,1.161904761904762,0.33219463646878444,0.1621962172088846,0.4617114102941571,-5.646955386521374,10.478820817689252,7.151839819628079,15.765729897585889,-0.19110871520648118,-0.002197286351361243,20.9263496711822
Upland,75542.0,75851.0,76155.0,76382.0,76596.0,77348.0,78624.0,461619.0,472672.8,514226.3,555854.1,557792.9,583111.2,685885.3,0.40904397553678745,0.4007857510118522,0.298076291773357,0.2801707208504622,0.9817745051960938,1.6496871283032528,2.394572147160318,8.791176475566184,8.095229668338625,0.3487965637026059,4.539014390466413,17.625128791901115
Upper Lake,712.0,776.0,964.0,1050.0,896.0,1250.0,1377.0,216010.4,243672.4,265923.5,289474.1,301304.7,306993.8,353480.3,8.98876404494382,24.22680412371134,8.921161825726141,-14.666666666666666,39.50892857142857,10.16,12.805864902800975,9.131563525454672,8.856155999751799,4.086928675138825,1.8881550802227702,15.142488219631797
Vacaville,94795.0,95607.0,96918.0,97943.0,98875.0,99958.0,102256.0,365889.6,394081.7,422053.4,454697.3,468780.4,489866.0,564914.4,0.8565852629358088,1.371238507640654,1.057595080377226,0.951573874600533,1.095322376738306,2.298965565537526,7.705083719242098,7.097944411019343,7.734542595794741,3.09724733355576,4.497969625009914,15.320189602870993
Valinda,24026.0,24870.0,25080.0,25296.0,23705.0,22665.0,21811.0,360668.2,378521.6,415166.2,464315.9,487066.3,516612.3,592421.8,3.5128610671772247,0.8443908323281062,0.8612440191387559,-6.289531941808982,-4.387260071714828,-3.7679241120670635,4.950089860985794,9.680979896523748,11.83856007545894,4.899767593571524,6.066114613144042,14.674350571986006
Vallecito,482.0,294.0,330.0,183.0,234.0,132.0,143.0,240308.5,261392.4,281291.0,298700.6,313727.8,327601.6,349259.7,-39.004149377593365,12.244897959183673,-44.54545454545455,27.86885245901639,-43.58974358974359,8.333333333333332,8.773680498192945,7.612539614770745,6.189177755420535,5.0308569852219955,4.422241191249226,6.611109347451305
Vallejo,118995.0,119644.0,120599.0,120977.0,121267.0,121275.0,125350.0,289162.0,331821.4,367593.0,409354.0,423079.0,440740.3,509786.4,0.5454010672717341,0.7982013306141553,0.3134354347880165,0.23971498714631706,0.006597013202272671,3.3601319315605034,14.752768344388276,10.780377636885378,11.360662471809855,3.3528437489312433,4.174468598063243,15.665937514677019
Valley Center,10261.0,9783.0,9842.0,9059.0,11077.0,11320.0,11435.0,506724.3,541372.9,573166.3,611645.5,611273.4,644570.7,760844.7,-4.65841535912679,0.6030869876316058,-7.95570006096322,22.276189424881334,2.1937347657307935,1.0159010600706713,6.837761678293313,5.8727357797185675,6.713444248205093,-0.06083589268620086,5.447202512001983,18.038983155765536
Valley Springs,3321.0,3293.0,3321.0,3428.0,3502.0,3890.0,3891.0,254214.5,282220.2,307709.4,335283.0,348040.7,363815.3,439380.1,-0.8431195423065342,0.850288490737929,3.22192110809997,2.1586931155192532,11.079383209594518,0.025706940874035987,11.016562784577594,9.031671014335618,8.960922220770628,3.8050542377633256,4.532400951957624,20.770099553262327
Victorville,120703.0,121320.0,121721.0,121861.0,121902.0,122958.0,132924.0,185552.2,200309.7,225394.2,252723.7,262992.8,279777.0,347158.1,0.5111720504047124,0.3305308275634685,0.11501712933676195,0.033644890489984494,0.8662696264212236,8.105206655931294,7.9532875384932105,12.522858353839078,12.12520109213103,4.0633703922505,6.381999811401686,24.083859645360402
View Park-Windsor Hills,11648.0,11640.0,11308.0,11580.0,11756.0,11621.0,11313.0,554905.1,581272.0,645531.4,759847.3,843261.6,920264.5,1059016.5,-0.06868131868131869,-2.852233676975945,2.4053767244428723,1.5198618307426597,-1.1483497788363388,-2.6503743223474747,4.7516052744874795,11.054962220784766,17.70880548955481,10.977771454869936,9.131555379730326,15.077404376676487
Villa Park,5947.0,5922.0,5935.0,5912.0,5861.0,5883.0,5864.0,1066269.6,1079122.5,1156315.9,1248491.8,1247048.0,1317477.2,1539500.9,-0.4203800235412813,0.2195204322863897,-0.3875315922493682,-0.8626522327469555,0.3753625661149974,-0.32296447390787014,1.2054080881608091,7.153349133207759,7.971515396441417,-0.11564353085859647,5.647673545845866,16.852185373682367
Visalia,127842.0,128738.0,130047.0,131066.0,132104.0,133100.0,140109.0,198441.4,211573.2,230781.6,245727.6,256971.5,271433.6,319486.1,0.7008651303953317,1.0167937982569248,0.783562865733158,0.7919674057345154,0.7539514322049294,5.265965439519158,6.617469943267896,9.078843634259913,6.476252872846016,4.575757871724623,5.627900370274515,17.70322465604848
Vista,97564.0,98560.0,99496.0,100108.0,100686.0,100659.0,98651.0,442081.0,474492.1,506370.2,535852.7,546023.0,575246.6,677238.1,1.0208683530810545,0.9496753246753247,0.6151001045268152,0.577376433451872,-0.026816041952207853,-1.9948539127152067,7.331484501708957,6.718362645026131,5.822321297738283,1.897965616297174,5.3520822382939865,17.730048295809137
Volcano,20.0,24.0,35.0,44.0,40.0,45.0,70.0,252369.1,278005.1,304739.2,329647.8,338499.0,344889.2,410300.5,20.0,45.83333333333333,25.71428571428571,-9.090909090909092,12.5,55.55555555555556,10.158137426491583,9.61640631772584,8.173743318877248,2.68504749614589,1.8878046907080999,18.96588817510087
Wallace,877.0,826.0,1002.0,1063.0,944.0,721.0,769.0,318202.3,347686.3,371352.8,398884.3,412607.1,433605.5,516957.2,-5.815279361459521,21.307506053268767,6.087824351297405,-11.194731890874882,-23.622881355932204,6.657420249653259,9.265803546988819,6.8068543396734364,7.413839346303569,3.440295845186183,5.089199870772952,19.22293421093598
Walnut,29970.0,30026.0,30062.0,30008.0,29903.0,29764.0,28641.0,740997.7,729777.6,766592.7,808515.9,805286.8,823258.8,910851.1,0.18685352018685353,0.11989609005528543,-0.17962876721442353,-0.3499066915489203,-0.4648363040497609,-3.7730143797876625,-1.5141882356719836,5.044701289817607,5.468771095785295,-0.39938608504792256,2.2317514704078096,10.639704063898245
Walnut Creek,66799.0,67568.0,68516.0,69007.0,69567.0,69836.0,69876.0,843630.1,894655.2,946791.1,1009790.0,1019306.5,1060750.6,1261290.2,1.1512148385454872,1.4030310206014682,0.7166209352559986,0.8115118756068225,0.3866775913867207,0.05727704908643107,6.048278742069537,5.82748527030302,6.653938762204252,0.9424236722486854,4.065911480011174,18.905442994800083
Walnut Grove,1253.0,1469.0,1342.0,1300.0,1364.0,1288.0,1143.0,347753.0,376631.9,408333.8,439369.8,449968.1,473111.2,543397.7,17.238627294493217,-8.645336963921036,-3.129657228017884,4.923076923076923,-5.571847507331378,-11.25776397515528,8.304428718084395,8.417210544300673,7.6006443747737755,2.4121594155993398,5.143275712211607,14.856232530534037
Wasco,25973.0,26061.0,26378.0,26708.0,27193.0,27553.0,27505.0,150142.4,162404.7,171714.7,182913.9,194810.1,207304.9,237376.5,0.33881338312863357,1.2163769617436015,1.2510425354462051,1.8159353002845589,1.3238701136321849,-0.17420970493231228,8.167113353722879,5.732592714373413,6.521980936984417,6.503715682624454,6.413835832947054,14.505976462688535
Waterford,8649.0,8708.0,8786.0,8823.0,8877.0,8884.0,9100.0,199988.0,225568.0,249816.2,273066.3,285480.3,304985.4,364322.5,0.6821597872586427,0.8957280661460726,0.4211245162758935,0.6120367222033322,0.07885546919004169,2.4313372354795137,12.790767446046763,10.749840402894034,9.30688241995514,4.546148682572694,6.832380377910502,19.455718208150284
Watsonville,52543.0,52915.0,53452.0,53616.0,53800.0,52398.0,52966.0,488715.9,531783.0,569701.3,613684.9,624618.2,646974.3,753144.4,0.7079915497782768,1.0148351129169424,0.3068173314375514,0.3431811399582214,-2.605947955390335,1.084010840108401,8.812297696882785,7.130408456080778,7.72046684815358,1.7815820464215315,3.5791624387505996,16.410249989837304
Weaverville,3151.0,3241.0,3303.0,3240.0,3158.0,3308.0,3962.0,201851.2,213081.1,232113.6,250491.0,249727.6,257096.6,297990.2,2.856236115518883,1.9129898179574205,-1.9073569482288828,-2.5308641975308643,4.749841671944269,19.77025392986699,5.563454663633406,8.932045122725572,7.9174162996050175,-0.304761448515114,2.95081520825091,15.905927966375286
Weed,2823.0,2750.0,2707.0,2677.0,2669.0,2662.0,2870.0,154919.3,167897.8,187997.8,206446.5,220073.7,232025.1,277297.4,-2.585901523202267,-1.5636363636363635,-1.1082379017362394,-0.2988419872992156,-0.26227051330086176,7.813673929376409,8.377587556876387,11.971568418406912,9.813253133813275,6.600838473890336,5.430635282634859,19.51181143764188
Weldon,2752.0,2691.0,2185.0,2181.0,2321.0,2160.0,2261.0,107029.7,111221.3,119620.9,128824.3,135128.5,146497.2,167873.6,-2.2165697674418605,-18.803418803418804,-0.1830663615560641,6.419073819348922,-6.936665230504093,4.675925925925926,3.91629613088704,7.552150532317094,7.693806015503987,4.893641960406535,8.413251090628558,14.591678202723324
West Athens,8320.0,7921.0,8746.0,8574.0,9706.0,9554.0,9621.0,317470.4,339372.5,381401.0,440755.3,476896.3,522791.6,605998.1,-4.7956730769230775,10.415351597020578,-1.9666133089412303,13.202705854910194,-1.566041623737894,0.7012769520619635,6.898942389589699,12.384179625632601,15.562177340908908,8.199787954903776,9.623748391421781,15.915806604390736
West Carson,21437.0,21929.0,22260.0,22537.0,22079.0,22697.0,22024.0,435763.1,452042.0,493780.5,550290.0,573882.1,605324.8,700964.1,2.2950972617437144,1.509416754069953,1.2443845462713388,-2.0322136930381154,2.7990398115856694,-2.9651495792395473,3.7357224602083163,9.233323452245589,11.444255089052726,4.287212197205106,5.478947679322995,15.799666559176151
West Covina,107837.0,107634.0,107786.0,107242.0,106589.0,105808.0,109396.0,444551.4,458816.6,497350.9,547809.9,563672.9,593926.2,681284.3,-0.18824707660635961,0.1412193173160897,-0.5047037648674224,-0.608903228212827,-0.7327210124872172,3.3910479358838654,3.208897778749533,8.398628122870893,10.145553169804257,2.895712545538151,5.3671730537338105,14.70857827117243
West Hollywood,35332.0,35661.0,36148.0,36384.0,36450.0,35506.0,35678.0,1014983.5,1016226.9,1146936.0,1374000.1,1449503.9,1470284.5,1608727.8,0.9311672138571268,1.3656375311965452,0.6528715281620007,0.18139841688654354,-2.589849108367627,0.48442516757731086,0.12250445450591298,12.862196424833861,19.797451645078723,5.495181550569014,1.4336353286114025,9.416089199063178
West Point,628.0,669.0,590.0,571.0,454.0,640.0,769.0,142708.1,170963.3,194341.8,215034.3,229913.7,234434.8,280930.5,6.528662420382165,-11.80866965620329,-3.2203389830508473,-20.490367775831874,40.969162995594715,20.15625,19.799296606149184,13.67457226200009,10.647477794277917,6.9195472536242,1.9664334922190267,19.83310498270735
West Puente Valley,24077.0,24476.0,23487.0,23629.0,23382.0,23555.0,23003.0,347802.7,362029.0,398402.5,452047.2,470245.6,501311.5,574453.1,1.6571832038875276,-4.04069292368034,0.6045897730659513,-1.0453256591476576,0.7398853819177145,-2.343451496497559,4.090336273985218,10.04712329675247,13.464950646645041,4.025774299674893,6.606313807082942,14.590050298068164
West Sacramento,50747.0,51386.0,52206.0,52826.0,53151.0,53574.0,53589.0,285164.5,313724.2,349970.7,377748.3,388264.8,405614.9,470323.4,1.2591877352355805,1.5957653835675087,1.187602957514462,0.6152273501684777,0.7958457978213016,0.027998656064508902,10.01516668449264,11.553619389259739,7.937121593321948,2.7839966453853005,4.468625535974426,15.953186137885961
Westlake Village,8471.0,8443.0,8450.0,8424.0,8358.0,8203.0,8081.0,906525.0,943394.6,994898.4,1053674.6,1069162.0,1106030.3,1297089.8,-0.3305394876637941,0.08290891863081842,-0.3076923076923077,-0.7834757834757835,-1.8545106484804976,-1.4872607582591735,4.067135489920298,5.459412212026658,5.907759023433957,1.4698465731260777,3.4483361735639733,17.27434591981793
Westminster,91719.0,91635.0,91785.0,91417.0,91137.0,90857.0,91267.0,529363.0,549846.3,600676.2,656376.1,667676.5,707831.0,798331.9,-0.09158407745396265,0.1636929120969062,-0.40093697227215774,-0.3062887646717788,-0.30722977495418985,0.45125857116127543,3.8694241947397243,9.244383384956834,9.272866146519544,1.7216348980409288,6.014065194746259,12.785664939794955
Westmont,32566.0,32147.0,33532.0,33723.0,35266.0,35188.0,35913.0,291989.8,312898.2,352025.4,414938.0,452965.9,494156.9,561273.2,-1.2866179450961124,4.3083335925591815,0.569605153286413,4.5755122616611805,-0.2211762037089548,2.060361486870524,7.160661091586085,12.504769921974626,17.8716081282771,9.164718584463227,9.093620513155626,13.581981755187458
Westwood,1595.0,1685.0,1662.0,1545.0,1645.0,1387.0,1393.0,220224.3,236673.1,251349.7,280160.4,295125.7,315550.3,391079.9,5.6426332288401255,-1.3649851632047478,-7.039711191335741,6.472491909385113,-15.683890577507597,0.43258832011535686,7.469112173361441,6.201211713540747,11.462396812090887,5.341689974743035,6.9206443220634375,23.93583526936911
Wheatland,3543.0,3617.0,3671.0,3747.0,3810.0,3631.0,3715.0,224143.5,243647.6,269568.9,294115.4,310315.5,336891.9,393046.7,2.088625458650861,1.492949958529168,2.070280577499319,1.6813450760608486,-4.698162729658793,2.3134122831175987,8.701613029153203,10.638848894879333,9.105835279959965,5.508076081701256,8.564315994528156,16.668492178054738
Whittier,86688.0,86630.0,86852.0,86523.0,86090.0,84821.0,87184.0,417821.5,437607.9,476746.3,523652.8,539529.8,573559.1,662301.6,-0.06690660760428202,0.2562622648043403,-0.37880532399944733,-0.5004449683899079,-1.4740387966082007,2.785866707537049,4.735610781158946,8.943714224537528,9.838880763206763,3.0319708020276144,6.307214170561094,15.47225037489598
Wildomar,34220.0,34775.0,35492.0,36162.0,36445.0,36091.0,36511.0,324927.1,347851.7,371954.1,399549.9,409067.1,431908.4,527095.5,1.6218585622443014,2.061826024442847,1.8877493519666402,0.7825894585476467,-0.9713266566058445,1.1637250284004321,7.055305636248881,6.9289297709339825,7.419141232748892,2.3819803233588477,5.583753863363748,22.038723951652706
Williams,5159.0,5160.0,5208.0,5223.0,5228.0,5284.0,5520.0,181452.9,200988.0,218489.2,238376.8,256021.7,276644.2,321695.4,0.01938360147315371,0.9302325581395349,0.28801843317972353,0.09573042312847023,1.0711553175210407,4.466313398940197,10.765934300306034,8.707584532409902,9.102326339242387,7.402104567222994,8.054981276977694,16.284888676502167
Willits,4853.0,4848.0,4844.0,4893.0,4893.0,4895.0,5008.0,263459.7,295780.3,324476.1,346211.8,354878.8,373885.2,409405.7,-0.10302905419328251,-0.08250825082508251,1.0115606936416186,0.0,0.04087471898630697,2.3084780388151174,12.26775859837386,9.701727937932306,6.698706006389997,2.503380878410268,5.35574398921548,9.500376051258515
Willow Creek,1553.0,1507.0,1434.0,1539.0,1513.0,1241.0,1298.0,264304.2,285577.4,313474.7,327534.7,331516.7,339805.7,364128.4,-2.962009014810045,-4.844061048440611,7.322175732217573,-1.6894087069525665,-17.97752808988764,4.593070104754231,8.048755941070937,9.76873520103481,4.485210449200525,1.2157490488794012,2.5003265295534134,7.157825781027221
Willowbrook,20685.0,22035.0,22654.0,22402.0,22811.0,24401.0,24006.0,259509.4,283579.6,324413.3,376817.3,416546.8,453592.3,519028.1,6.526468455402465,2.809167233945995,-1.1123863335393307,1.8257298455495046,6.970321336197449,-1.6187861153231426,9.275270953576241,14.3993785166493,16.15346843054832,10.543438424934312,8.893478475887944,14.426126722168783
Willows,6111.0,6080.0,6055.0,6022.0,6013.0,6053.0,6241.0,154777.2,170492.1,182580.2,202588.2,223799.7,243679.7,274372.8,-0.5072819505809196,-0.41118421052631576,-0.5450041288191577,-0.14945200929923613,0.6652253450856478,3.1058979018668427,10.153239624440804,7.090123237381676,10.958471948217824,10.470254437326556,8.882943095991639,12.595673747136088
Wilton,5030.0,4995.0,5097.0,5307.0,5665.0,5224.0,6281.0,509496.0,551336.2,594635.9,640662.4,659654.1,678249.3,820003.1,-0.6958250497017893,2.0420420420420418,4.120070629782225,6.745807424156775,-7.784642541924096,20.23353751914242,8.212076247899876,7.853592780593778,7.740282751175971,2.964384986538925,2.8189319220482476,20.899955222954144
